,urls,proc_pid,udp,tcp,hosts,requests,domains,proc,file_created,dll_loaded,regkey_opened,command_line,regkey_read,regkey_written
8395,406,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1955,-1
8396,74,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1815,-1
8397,170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2517,-1
8398,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,236,-1
8399,190,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051,-1
8400,129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1444,-1
8401,109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1547,-1
8402,369,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1159,-1
8403,261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1911,-1
8404,418,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,486,-1
8405,237,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2798,-1
8406,219,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1098,-1
8407,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1773,-1
8408,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2916,-1
8409,192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2881,-1
8410,377,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,-1
8411,255,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,607,-1
8412,107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2524,-1
8413,201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2456,-1
8414,483,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2587,-1
8415,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,637,-1
8416,330,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2333,-1
8417,169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1685,-1
8418,180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,379,-1
8419,222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1463,-1
8420,479,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2041,-1
8421,239,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2568,-1
8422,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2648,-1
8423,226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,187,-1
8424,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,846,-1
8425,245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1956,-1
8426,188,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3012,-1
8427,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,157,-1
8428,456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2965,-1
8429,172,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2695,-1
8430,213,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2992,-1
8431,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,661,-1
8432,403,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,167,-1
8433,206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,788,-1
8434,488,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,613,-1
8435,331,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2166,-1
8436,393,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2539,-1
8437,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2051,-1
8438,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2659,-1
8439,355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,314,-1
8440,149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2783,-1
8441,360,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1946,-1
8442,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2656,-1
8443,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,758,-1
8444,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,442,-1
8445,283,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,873,-1
8446,404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,502,-1
8447,380,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2179,-1
8448,157,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,403,-1
8449,133,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,871,-1
8450,148,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,666,-1
8451,405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,449,-1
8452,117,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,507,-1
8453,292,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1023,-1
8454,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1141,-1
8455,145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3065,-1
8456,453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1635,-1
8457,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2954,-1
8458,189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2463,-1
8459,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1476,-1
8460,257,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1760,-1
8461,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,-1
8462,388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1541,-1
8463,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1227,-1
8464,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1732,-1
8465,241,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1807,-1
8466,445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2713,-1
8467,235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1768,-1
8468,181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998,-1
8469,274,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1865,-1
8470,182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1
8471,199,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,773,-1
8472,173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2644,-1
8473,407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,955,-1
8474,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,912,-1
8475,457,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1754,-1
8476,132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2779,-1
8477,452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1089,-1
8478,288,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2245,-1
8479,161,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2368,-1
8480,151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2551,-1
8481,141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,932,-1
8482,372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,958,-1
8483,477,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1976,-1
8484,364,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2753,-1
8485,497,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2637,-1
8486,470,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2811,-1
8487,265,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1198,-1
8488,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,74,-1
8489,367,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1366,-1
8490,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2028,-1
8491,401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2467,-1
8492,214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2579,-1
8493,278,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1602,-1
8494,299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1942,-1
8495,286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,565,-1
8496,112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,232,-1
8497,455,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2347,-1
8498,419,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2884,-1
8499,150,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,252,-1
8500,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,539,-1
8501,115,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,146,-1
8502,318,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1527,-1
8503,319,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,610,-1
8504,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,392,-1
8505,242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,768,-1
8506,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,438,-1
8507,489,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2369,-1
8508,410,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,479,-1
8509,229,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,261,-1
8510,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1864,-1
8511,205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,946,-1
8512,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,61,-1
8513,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,-1
8514,303,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1143,-1
8515,176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2004,-1
8516,146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1932,-1
8517,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3060,-1
8518,183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,189,-1
8519,178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,-1
8520,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2409,-1
8521,253,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2257,-1
8522,399,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2969,-1
8523,484,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1947,-1
8524,465,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2555,-1
8525,130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1135,-1
8526,487,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2284,-1
8527,136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,294,-1
8528,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,850,-1
8529,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123,-1
8530,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2782,-1
8531,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1655,-1
8532,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1889,-1
8533,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1401,-1
8534,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1767,-1
8535,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2989,-1
8536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,305,-1
8537,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,669,-1
8538,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2767,-1
8539,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3069,-1
8540,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2186,-1
8541,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1230,-1
8542,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,843,-1
8543,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1013,-1
8544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1747,-1
8545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,-1
8546,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2363,-1
8547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1971,-1
8548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,757,-1
8549,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2109,-1
8550,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1405,-1
8551,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1215,-1
8552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2308,-1
8553,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2017,-1
8554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1944,-1
8555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,857,-1
8556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,953,-1
8557,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1331,-1
8558,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2243,-1
8559,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1897,-1
8560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,578,-1
8561,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1350,-1
8562,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1029,-1
8563,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,-1
8564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1708,-1
8565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2828,-1
8566,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2294,-1
8567,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2617,-1
8568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,622,-1
8569,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2116,-1
8570,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,222,-1
8571,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2297,-1
8572,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,275,-1
8573,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1961,-1
8574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,-1
8575,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1346,-1
8576,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1627,-1
8577,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,429,-1
8578,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,968,-1
8579,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1893,-1
8580,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3015,-1
8581,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1399,-1
8582,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2220,-1
8583,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1713,-1
8584,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1347,-1
8585,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1107,-1
8586,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2451,-1
8587,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3031,-1
8588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2549,-1
8589,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1281,-1
8590,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,356,-1
8591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,495,-1
8592,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1992,-1
8593,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,-1
8594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2382,-1
8595,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2260,-1
8596,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1665,-1
8597,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2699,-1
8598,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1862,-1
8599,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2250,-1
8600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1354,-1
8601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1199,-1
8602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,230,-1
8603,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2271,-1
8604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1012,-1
8605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,488,-1
8606,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,286,-1
8607,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2935,-1
8608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2766,-1
8609,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2150,-1
8610,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1355,-1
8611,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2177,-1
8612,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1239,-1
8613,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1899,-1
8614,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2923,-1
8615,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1178,-1
8616,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2321,-1
8617,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,511,-1
8618,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,899,-1
8619,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,880,-1
8620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1806,-1
8621,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,962,-1
8622,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,276,-1
8623,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2313,-1
8624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1535,-1
8625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,301,-1
8626,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2146,-1
8627,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1939,-1
8628,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1734,-1
8629,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1786,-1
8630,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1163,-1
8631,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,763,-1
8632,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1882,-1
8633,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,431,-1
8634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1751,-1
8635,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,604,-1
8636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1575,-1
8637,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,439,-1
8638,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3022,-1
8639,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2849,-1
8640,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1520,-1
8641,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2514,-1
8642,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2670,-1
8643,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,509,-1
8644,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,585,-1
8645,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103,-1
8646,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,462,-1
8647,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,-1
8648,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2447,-1
8649,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1988,-1
8650,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,602,-1
8651,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2496,-1
8652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2242,-1
8653,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1104,-1
8654,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1703,-1
8655,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,424,-1
8656,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,741,-1
8657,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2607,-1
8658,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1279,-1
8659,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2931,-1
8660,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,829,-1
8661,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,285,-1
8662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2945,-1
8663,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1583,-1
8664,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2404,-1
8665,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2900,-1
8666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2486,-1
8667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1284,-1
8668,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1967,-1
8669,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,712,-1
8670,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,346,-1
8671,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2685,-1
8672,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,490,-1
8673,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,-1
8674,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3085,-1
8675,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3000,-1
8676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1603,-1
8677,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,740,-1
8678,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2419,-1
8679,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,937,-1
8680,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1431,-1
8681,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3028,-1
8682,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,855,-1
8683,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,842,-1
8684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,930,-1
8685,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1991,-1
8686,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1339,-1
8687,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1634,-1
8688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2712,-1
8689,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,979,-1
8690,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1691,-1
8691,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1390,-1
8692,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2545,-1
8693,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,742,-1
8694,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,-1
8695,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2982,-1
8696,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2984,-1
8697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,895,-1
8698,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2120,-1
8699,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1774,-1
8700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2093,-1
8701,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,327,-1
8702,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2312,-1
8703,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,-1
8704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,796,-1
8705,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,484,-1
8706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2947,-1
8707,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,534,-1
8708,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,621,-1
8709,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98,-1
